RK,NAME,TEAM,POS,WK,OPP,RUSHING_ATT,RUSHING_YDS,RUSHING_AVG,RUSHING_TD,RECEIVING_TGTS,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,FUMBLES,FUMBLES_LOST,FPTS
71,D'Ernest Johnson,NE,RB,9,ATL,0,0,,0,0,0,0,0,0,0,0.0
72,Jeremy McNichols,WAS,RB,9,SEA,1,0,0.0,0,0,0,0,0,0,0,0.0
73,Robbie Ouzts,SEA,FB,9,WAS,0,0,,0,0,0,0,0,0,0,0.0
74,Jack Westover,NE,FB,9,ATL,0,0,,0,0,0,0,0,0,0,0.0
75,Rasheen Ali,BAL,RB,9,MIA,0,0,,0,0,0,0,0,0,0,0.0
76,Alec Ingold,MIA,FB,9,BAL,0,0,,0,0,0,0,0,0,0,0.0
77,Zavier Scott,MIN,RB,9,DET,0,0,,0,0,0,0,0,0,0,0.0
78,Sione Vaki,DET,RB,9,MIN,0,0,,0,0,0,0,0,0,0,0.0
79,Jacob Saylors,DET,RB,9,MIN,0,0,,0,0,0,0,0,0,0,0.0
80,Dylan Laube,LV,RB,9,JAX,0,0,,0,0,0,0,0,0,0,0.0
81,Trevor Etienne,CAR,RB,9,GB,0,0,,0,0,0,0,0,0,0,0.0
82,Patrick Ricard,BAL,FB,9,MIA,0,0,,0,0,0,0,0,0,0,0.0
83,Lew Nichols,PIT,RB,9,IND,0,0,,0,0,0,0,0,0,0,0.0
84,British Brooks,HOU,RB,9,DEN,2,0,0.0,0,0,0,0,0,0,0,0.0
85,Isaac Guerendo,SF,RB,9,NYG,0,0,,0,0,0,0,0,0,0,0.0
86,Reggie Gilliam,BUF,FB,9,KC,0,0,,0,0,0,0,0,0,0,0.0
87,Ray Davis,BUF,RB,9,KC,0,0,,0,0,0,0,0,0,0,0.0
88,Trey Sermon,PIT,RB,9,IND,0,0,,0,0,0,0,0,0,0,0.0
89,Hunter Luepke,DAL,RB,9,ARI,0,0,,0,0,0,0,0,0,0,0.0
90,Travis Homer,CHI,RB,9,CIN,0,0,,0,0,0,0,0,0,0,0.0
91,Amar Johnson,LAC,RB,9,TEN,0,0,,0,0,0,0,0,0,0,0.0
92,Ronnie Rivers,LAR,RB,9,NO,0,0,,0,0,0,0,0,0,0,0.0
93,Julius Chestnut,TEN,RB,9,LAC,0,0,,0,0,0,0,0,0,0,0.0
1,Jonathan Taylor,IND,RB,10,ATL,32,244,7.6,3,3,3,42,0,1,0,49.6
2,De'Von Achane,MIA,RB,10,BUF,22,174,7.9,2,6,6,51,0,0,0,40.5
3,Jahmyr Gibbs,DET,RB,10,WAS,15,142,9.5,2,4,3,30,1,0,0,38.2
4,TreVeyon Henderson,NE,RB,10,TB,14,147,10.5,2,1,1,3,0,0,0,28.0
5,Kyren Williams,LAR,RB,10,SF,14,73,5.2,2,3,2,11,0,0,0,22.4
6,Josh Jacobs,GB,RB,10,PHI,21,74,3.5,1,6,5,33,0,1,1,19.7
7,Breece Hall,NYJ,RB,10,CLE,21,83,4.0,0,1,1,42,1,0,0,19.5
8,Kimani Vidal,LAC,RB,10,PIT,25,95,3.8,1,1,1,13,0,0,0,17.8
9,Tyler Allgeier,ATL,RB,10,IND,11,57,5.2,2,0,0,0,0,0,0,17.7
10,Christian McCaffrey,SF,RB,10,LAR,12,30,2.5,0,10,8,66,0,0,0,17.6
11,Woody Marks,HOU,RB,10,JAX,14,63,4.5,1,3,2,18,0,0,0,16.1
12,Aaron Jones Sr.,MIN,RB,10,BAL,9,47,5.2,1,6,3,22,0,0,0,15.9
13,Travis Etienne Jr.,JAX,RB,10,HOU,16,58,3.6,1,4,2,19,0,0,0,15.7
14,Rico Dowdle,CAR,RB,10,NO,18,53,2.9,1,3,3,10,0,0,0,15.3
15,Ashton Jeanty,LV,RB,10,DEN,19,60,3.2,1,5,3,3,0,1,0,15.3
16,D'Andre Swift,CHI,RB,10,NYG,13,80,6.2,0,8,5,18,0,0,0,14.8
17,Alvin Kamara,NO,RB,10,CAR,22,83,3.8,0,3,3,32,0,0,0,14.5
18,Zach Charbonnet,SEA,RB,10,ARI,14,83,5.9,1,0,0,0,0,0,0,14.3
19,Emari Demercado,ARI,RB,10,SEA,4,64,16.0,0,4,3,40,0,0,0,13.4
20,Saquon Barkley,PHI,RB,10,GB,22,60,2.7,0,3,3,41,0,0,0,13.1
21,Brian Robinson Jr.,SF,RB,10,LAR,8,41,5.1,1,1,1,4,0,0,0,11.5
22,Derrick Henry,BAL,RB,10,MIN,20,75,3.8,0,3,3,9,0,0,0,11.4
23,Jaylen Warren,PIT,RB,10,LAC,14,70,5.0,0,2,2,21,0,0,0,11.1
24,Bijan Robinson,ATL,RB,10,IND,17,84,4.9,0,2,2,4,0,0,0,10.8
25,James Cook,BUF,RB,10,MIA,13,53,4.1,0,5,5,24,0,1,1,10.7
26,Quinshon Judkins,CLE,RB,10,NYJ,22,75,3.4,0,3,2,10,0,0,0,10.5
27,Rachaad White,TB,RB,10,NE,10,38,3.8,0,5,5,16,0,0,0,10.4
28,Devin Singletary,NYG,RB,10,CHI,8,20,2.5,0,3,3,53,0,0,0,10.3
29,David Montgomery,DET,RB,10,WAS,15,71,4.7,0,1,1,0,0,0,0,10.1
30,J.K. Dobbins,DEN,RB,10,LV,18,77,4.3,0,1,1,7,0,0,0,9.4
31,George Holani,SEA,RB,10,ARI,7,31,4.4,1,0,0,0,0,0,0,9.1
32,Kyle Monangai,CHI,RB,10,NYG,7,28,4.0,1,1,0,0,0,0,0,8.8
33,Justice Hill,BAL,RB,10,MIN,1,1,1.0,1,2,1,12,0,0,0,8.3
34,Tyrone Tracy Jr.,NYG,RB,10,CHI,14,71,5.1,0,2,1,0,0,0,0,8.1
35,Kenneth Walker III,SEA,RB,10,ARI,14,67,4.8,0,1,1,3,0,0,0,8.0
36,Chris Rodriguez Jr.,WAS,RB,10,DET,6,16,2.7,1,0,0,0,0,0,0,7.6
37,Nick Chubb,HOU,RB,10,JAX,5,47,9.4,0,1,1,5,0,0,0,6.2
38,Devin Neal,NO,RB,10,CAR,4,22,5.5,0,3,3,9,0,0,0,6.1
39,Sean Tucker,TB,RB,10,NE,9,53,5.9,0,2,1,-2,0,0,0,6.1
40,Blake Corum,LAR,RB,10,SF,13,56,4.3,0,0,0,0,0,0,0,5.6
41,Will Shipley,PHI,RB,10,GB,4,17,4.2,0,2,2,17,0,0,0,5.4
42,Ty Johnson,BUF,RB,10,MIA,1,2,2.0,0,2,2,24,0,0,0,4.6
43,Bam Knight,ARI,RB,10,SEA,10,28,2.8,0,4,1,5,0,0,0,4.3
44,Jordan Mason,MIN,RB,10,BAL,4,25,6.2,0,1,1,6,0,0,0,4.1
45,Jeremy McNichols,WAS,RB,10,DET,5,25,5.0,0,1,1,4,0,0,0,3.9
46,RJ Harvey,DEN,RB,10,LV,4,9,2.2,0,3,2,9,0,0,0,3.8
47,Keaton Mitchell,BAL,RB,10,MIN,4,31,7.8,0,0,0,0,0,1,0,3.1
48,Jacory Croskey-Merritt,WAS,RB,10,DET,11,30,2.7,0,0,0,0,0,0,0,3.0
49,Kyle Juszczyk,SF,FB,10,LAR,0,0,,0,2,2,8,0,0,0,2.8
50,Raheem Mostert,LV,RB,10,DEN,1,4,4.0,0,1,1,11,0,0,0,2.5
51,Chuba Hubbard,CAR,RB,10,NO,3,14,4.7,0,1,1,1,0,0,0,2.5
52,Kenneth Gainwell,PIT,RB,10,LAC,0,0,,0,3,2,4,0,0,0,2.4
53,Adam Prentice,DEN,FB,10,LV,0,0,,0,1,1,13,0,0,0,2.3
54,Isaiah Davis,NYJ,RB,10,CLE,3,10,3.3,0,1,1,1,0,0,0,2.1
55,Bhayshul Tuten,JAX,RB,10,HOU,4,5,1.2,0,2,1,5,0,0,0,2.0
56,Ameer Abdullah,IND,RB,10,ATL,0,0,,0,1,1,8,0,0,0,1.8
57,Jaylen Wright,MIA,RB,10,BUF,5,17,3.4,0,0,0,0,0,0,0,1.7
58,LeQuint Allen Jr.,JAX,RB,10,HOU,0,0,,0,1,1,6,0,0,0,1.6
59,Emanuel Wilson,GB,RB,10,PHI,1,2,2.0,0,1,1,2,0,0,0,1.4
60,Dylan Sampson,CLE,RB,10,NYJ,2,-4,-2.0,0,1,1,3,0,0,0,0.9
61,Ray Davis,BUF,RB,10,MIA,2,-2,-1.0,0,2,1,0,0,0,0,0.8
62,Tank Bigsby,PHI,RB,10,GB,3,7,2.3,0,0,0,0,0,0,0,0.7
63,Alec Ingold,MIA,FB,10,BUF,1,6,6.0,0,0,0,0,0,0,0,0.6
64,Terrell Jennings,NE,RB,10,TB,4,5,1.2,0,0,0,0,0,0,0,0.5
65,Michael Carter,ARI,RB,10,SEA,3,4,1.3,0,0,0,0,0,0,0,0.4
66,Tyler Goodson,IND,RB,10,ATL,1,4,4.0,0,0,0,0,0,0,0,0.4
67,Sione Vaki,DET,RB,10,WAS,1,4,4.0,0,0,0,0,0,0,0,0.4
68,Kaleb Johnson,PIT,RB,10,LAC,2,3,1.5,0,0,0,0,0,0,0,0.3
69,Patrick Ricard,BAL,FB,10,MIN,1,3,3.0,0,0,0,0,0,0,0,0.3
70,Jaret Patterson,LAC,RB,10,PIT,1,1,1.0,0,0,0,0,0,0,0,0.1
71,Jerome Ford,CLE,RB,10,NYJ,1,1,1.0,0,1,0,0,0,0,0,0.1
72,D'Ernest Johnson,NE,RB,10,TB,1,1,1.0,0,0,0,0,0,0,0,0.1
73,Travis Homer,CHI,RB,10,NYG,0,0,,0,0,0,0,0,0,0,0.0
74,Chris Brooks,GB,RB,10,PHI,0,0,,0,0,0,0,0,0,0,0.0
75,Josh Williams,TB,RB,10,NE,0,0,,0,0,0,0,0,0,0,0.0
76,Jack Westover,NE,FB,10,TB,0,0,,0,1,0,0,0,0,0,0.0
77,Trayveon Williams,LAC,RB,10,PIT,0,0,,0,0,0,0,0,0,0,0.0
78,Audric Estime,NO,RB,10,CAR,0,0,,0,0,0,0,0,0,0,0.0
79,Zavier Scott,MIN,RB,10,BAL,0,0,,0,0,0,0,0,0,0,0.0
80,Trevor Etienne,CAR,RB,10,NO,0,0,,0,0,0,0,0,0,0,0.0
81,Isaac Guerendo,SF,RB,10,LAR,0,0,,0,0,0,0,0,0,0,0.0
82,Reggie Gilliam,BUF,FB,10,MIA,0,0,,0,0,0,0,0,0,0,0.0
83,Dylan Laube,LV,RB,10,DEN,0,0,,0,0,0,0,0,0,0,0.0
84,Ronnie Rivers,LAR,RB,10,SF,0,0,,0,0,0,0,0,0,0,0.0
85,DJ Giddens,IND,RB,10,ATL,0,0,,0,0,0,0,0,0,0,0.0
86,Kene Nwangwu,NYJ,RB,10,CLE,0,0,,0,0,0,0,0,0,0,0.0
87,Andrew Beck,NYJ,FB,10,CLE,0,0,,0,0,0,0,0,0,0,0.0
88,Tyler Badie,DEN,RB,10,LV,0,0,,0,1,0,0,0,0,0,0.0
89,Craig Reynolds,DET,RB,10,WAS,0,0,,0,0,0,0,0,0,0,0.0
90,C.J. Ham,MIN,FB,10,BAL,0,0,,0,0,0,0,0,0,0,0.0
91,Robbie Ouzts,SEA,FB,10,ARI,0,0,,0,0,0,0,0,0,0,0.0
92,Trey Sermon,PIT,RB,10,LAC,0,0,,0,0,0,0,0,0,0,0.0
93,Scott Matlock,LAC,FB,10,PIT,0,0,,0,0,0,0,0,0,0,0.0
94,Brady Russell,SEA,FB,10,ARI,0,0,,0,0,0,0,0,0,0,0.0
95,British Brooks,HOU,RB,10,JAX,0,0,,0,0,0,0,0,0,0,0.0
96,Dameon Pierce,HOU,RB,10,JAX,0,0,,0,0,0,0,0,0,0,0.0
97,Dare Ogunbowale,HOU,RB,10,JAX,0,0,,0,0,0,0,0,0,0,0.0
98,Roschon Johnson,CHI,RB,10,NYG,0,0,,0,0,0,0,0,0,0,0.0
99,Ollie Gordon II,MIA,RB,10,BUF,1,-3,-3.0,0,0,0,0,0,0,0,-0.3
1,Christian McCaffrey,SF,RB,11,ARI,13,81,6.2,2,6,5,40,1,0,0,35.1
2,Sean Tucker,TB,RB,11,BUF,19,106,5.6,2,2,2,34,1,0,0,34.0
3,TreVeyon Henderson,NE,RB,11,NYJ,19,62,3.3,2,5,5,31,1,0,0,32.3
4,Bijan Robinson,ATL,RB,11,CAR,23,104,4.5,2,5,4,39,0,0,0,30.3
5,Kenneth Gainwell,PIT,RB,11,CIN,9,24,2.7,0,8,7,81,2,0,0,29.5
6,De'Von Achane,MIA,RB,11,WAS,21,120,5.7,0,5,5,45,0,0,0,21.5
7,James Cook,BUF,RB,11,TB,16,48,3.0,0,3,3,66,1,0,0,20.4
8,Derrick Henry,BAL,RB,11,CLE,18,103,5.7,1,2,2,19,0,0,0,20.2
9,Kenneth Walker III,SEA,RB,11,LAR,16,67,4.2,1,3,3,44,0,0,0,20.1
10,Jahmyr Gibbs,DET,RB,11,PHI,12,39,3.2,0,8,5,107,0,0,0,19.6
11,Travis Etienne Jr.,JAX,RB,11,LAC,19,73,3.8,2,2,0,0,0,0,0,19.3
12,Chase Brown,CIN,RB,11,PIT,18,99,5.5,0,8,6,28,0,0,0,18.7
13,Tyrone Tracy Jr.,NYG,RB,11,GB,19,88,4.6,0,4,4,51,0,0,0,17.9
14,Devin Singletary,NYG,RB,11,GB,16,44,2.8,2,1,1,3,0,0,0,17.7
15,Kyren Williams,LAR,RB,11,SEA,12,91,7.6,1,2,1,5,0,0,0,16.6
16,Ty Johnson,BUF,RB,11,TB,1,9,9.0,0,2,2,61,1,1,0,15.0
17,Rico Dowdle,CAR,RB,11,ATL,19,45,2.4,0,7,5,55,0,0,0,15.0
18,Bam Knight,ARI,RB,11,SF,5,24,4.8,1,4,4,21,0,0,0,14.5
19,Emanuel Wilson,GB,RB,11,NYG,11,40,3.6,1,1,1,9,0,0,0,13.9
20,Bhayshul Tuten,JAX,RB,11,LAC,15,74,4.9,1,0,0,0,0,0,0,13.4
21,Kareem Hunt,KC,RB,11,DEN,13,59,4.5,1,2,1,3,0,0,0,13.2
22,Aaron Jones Sr.,MIN,RB,11,CHI,16,70,4.4,0,6,3,11,0,1,0,11.1
23,Kyle Monangai,CHI,RB,11,MIN,12,23,1.9,1,1,1,14,0,0,0,10.7
24,Jordan Mason,MIN,RB,11,CHI,6,45,7.5,1,0,0,0,0,0,0,10.5
25,Ollie Gordon II,MIA,RB,11,WAS,9,45,5.0,1,0,0,0,0,0,0,10.5
26,Javonte Williams,DAL,RB,11,LV,22,93,4.2,0,1,1,0,0,0,0,10.3
27,Saquon Barkley,PHI,RB,11,DET,26,83,3.2,0,2,1,7,0,0,0,10.0
28,Tyler Allgeier,ATL,RB,11,CAR,3,10,3.3,1,2,2,6,0,0,0,9.6
29,Chris Rodriguez Jr.,WAS,RB,11,MIA,15,79,5.3,0,1,1,6,0,0,0,9.5
30,Ashton Jeanty,LV,RB,11,DAL,6,7,1.2,0,8,6,27,0,0,0,9.4
31,D'Andre Swift,CHI,RB,11,MIN,21,90,4.3,0,1,0,0,0,0,0,9.0
32,Jaylen Warren,PIT,RB,11,CIN,10,62,6.2,0,2,2,5,0,0,0,8.7
33,Tyjae Spears,TEN,RB,11,HOU,4,3,0.8,0,5,5,31,0,0,0,8.4
34,Breece Hall,NYJ,RB,11,NE,14,58,4.1,0,2,2,6,0,0,0,8.4
35,Jaleel McLaughlin,DEN,RB,11,KC,6,19,3.2,1,1,1,-5,0,0,0,8.4
36,Rachaad White,TB,RB,11,BUF,10,51,5.1,0,3,2,11,0,0,0,8.2
37,RJ Harvey,DEN,RB,11,KC,11,30,2.7,0,3,3,20,0,0,0,8.0
38,Michael Carter,ARI,RB,11,SF,2,6,3.0,0,7,5,22,0,0,0,7.8
39,Keaton Mitchell,BAL,RB,11,CLE,6,31,5.2,0,3,2,23,0,0,0,7.4
40,Hunter Luepke,DAL,RB,11,LV,1,5,5.0,0,3,3,36,0,0,0,7.1
41,Zach Charbonnet,SEA,RB,11,LAR,11,37,3.4,0,2,2,10,0,0,0,6.7
42,Woody Marks,HOU,RB,11,TEN,18,44,2.4,0,1,1,7,0,0,0,6.1
43,Quinshon Judkins,CLE,RB,11,BAL,17,59,3.5,0,2,0,0,0,0,0,5.9
44,Tony Pollard,TEN,RB,11,HOU,10,22,2.2,0,3,3,4,0,0,0,5.6
45,Jeremy McNichols,WAS,RB,11,MIA,4,13,3.2,0,2,2,16,0,0,0,4.9
46,David Montgomery,DET,RB,11,PHI,6,27,4.5,0,1,1,10,0,0,0,4.7
47,Kyle Juszczyk,SF,FB,11,ARI,0,0,,0,2,2,26,0,0,0,4.6
48,Jacory Croskey-Merritt,WAS,RB,11,MIA,9,28,3.1,0,1,1,5,0,0,0,4.3
49,Josh Jacobs,GB,RB,11,NYG,7,40,5.7,0,1,0,0,0,0,0,4.0
50,Emari Demercado,ARI,RB,11,SF,5,8,1.6,0,3,2,12,0,0,0,4.0
51,Chuba Hubbard,CAR,RB,11,ATL,4,21,5.2,0,3,1,7,0,0,0,3.8
52,LeQuint Allen Jr.,JAX,RB,11,LAC,8,36,4.5,0,0,0,0,0,0,0,3.6
53,Tank Bigsby,PHI,RB,11,DET,4,34,8.5,0,0,0,0,0,0,0,3.4
54,Raheem Mostert,LV,RB,11,DAL,2,6,3.0,0,2,2,7,0,0,0,3.3
55,Kimani Vidal,LAC,RB,11,JAX,5,13,2.6,0,2,2,-1,0,0,0,3.2
56,Brashard Smith,KC,RB,11,DEN,0,0,,0,3,2,8,0,0,0,2.8
57,Rasheen Ali,BAL,RB,11,CLE,0,0,,0,1,1,15,0,0,0,2.5
58,Adam Prentice,DEN,FB,11,KC,0,0,,0,2,1,14,0,0,0,2.4
59,Brian Robinson Jr.,SF,RB,11,ARI,8,24,3.0,0,1,0,0,0,0,0,2.4
60,Malik Davis,DAL,RB,11,LV,4,20,5.0,0,0,0,0,0,0,0,2.0
61,Dare Ogunbowale,HOU,RB,11,TEN,0,0,,0,1,1,9,0,0,0,1.9
62,Dylan Sampson,CLE,RB,11,BAL,1,19,19.0,0,1,0,0,0,0,0,1.9
63,Nick Chubb,HOU,RB,11,TEN,3,17,5.7,0,2,0,0,0,0,0,1.7
64,Blake Corum,LAR,RB,11,SEA,8,10,1.2,0,2,1,-5,0,0,0,1.5
65,Kaleb Johnson,PIT,RB,11,CIN,5,15,3.0,0,0,0,0,0,0,0,1.5
66,Isaiah Davis,NYJ,RB,11,NE,2,11,5.5,0,1,0,0,0,0,0,1.1
67,Tyler Badie,DEN,RB,11,KC,0,0,,0,1,1,0,0,0,0,1.0
68,Trayveon Williams,LAC,RB,11,JAX,3,-1,-0.3,0,1,1,0,0,0,0,0.9
69,Amar Johnson,LAC,RB,11,JAX,2,8,4.0,0,1,0,0,0,0,0,0.8
70,Chris Brooks,GB,RB,11,NYG,1,8,8.0,0,0,0,0,0,0,0,0.8
71,D'Ernest Johnson,NE,RB,11,NYJ,3,6,2.0,0,0,0,0,0,0,0,0.6
72,George Holani,SEA,RB,11,LAR,2,6,3.0,0,0,0,0,0,0,0,0.6
73,Tahj Brooks,CIN,RB,11,PIT,1,5,5.0,0,0,0,0,0,0,0,0.5
74,Jaylen Wright,MIA,RB,11,WAS,1,4,4.0,0,0,0,0,0,0,0,0.4
75,Trevor Etienne,CAR,RB,11,ATL,1,2,2.0,0,0,0,0,0,0,0,0.2
76,Kendall Milton,CIN,RB,11,PIT,2,2,1.0,0,0,0,0,0,0,0,0.2
77,Jerome Ford,CLE,RB,11,BAL,1,2,2.0,0,0,0,0,0,0,0,0.2
78,Ronnie Rivers,LAR,RB,11,SEA,0,0,,0,0,0,0,0,0,0,0.0
79,Jakob Johnson,HOU,FB,11,TEN,0,0,,0,0,0,0,0,0,0,0.0
80,Jacob Saylors,DET,RB,11,PHI,0,0,,0,0,0,0,0,0,0,0.0
81,Elijah Mitchell,KC,RB,11,DEN,0,0,,0,1,0,0,0,0,0,0.0
82,Will Shipley,PHI,RB,11,DET,0,0,,0,0,0,0,0,0,0,0.0
83,Sione Vaki,DET,RB,11,PHI,0,0,,0,0,0,0,0,0,0,0.0
84,Scott Matlock,LAC,FB,11,JAX,0,0,,0,0,0,0,0,0,0,0.0
85,Andrew Beck,NYJ,FB,11,NE,0,0,,0,0,0,0,0,0,0,0.0
86,Isaac Guerendo,SF,RB,11,ARI,0,0,,0,0,0,0,0,0,0,0.0
87,Kene Nwangwu,NYJ,RB,11,NE,0,0,,0,0,0,0,0,0,0,0.0
88,Patrick Ricard,BAL,FB,11,CLE,0,0,,0,0,0,0,0,0,0,0.0
89,Brady Russell,SEA,FB,11,LAR,0,0,,0,0,0,0,0,0,0,0.0
90,Jack Westover,NE,FB,11,NYJ,0,0,,0,0,0,0,0,0,0,0.0
91,C.J. Ham,MIN,FB,11,CHI,0,0,,0,0,0,0,0,0,0,0.0
92,Chase Edmonds,WAS,RB,11,MIA,0,0,,0,0,0,0,0,0,0,0.0
93,Zavier Scott,MIN,RB,11,CHI,0,0,,0,0,0,0,0,0,0,0.0
94,Roschon Johnson,CHI,RB,11,MIN,0,0,,0,0,0,0,0,0,0,0.0
95,Reggie Gilliam,BUF,FB,11,TB,0,0,,0,0,0,0,0,0,0,0.0
96,Alec Ingold,MIA,FB,11,WAS,0,0,,0,0,0,0,0,0,0,0.0
97,Ray Davis,BUF,RB,11,TB,0,0,,0,0,0,0,0,0,0,0.0
98,British Brooks,HOU,RB,11,TEN,0,0,,0,0,0,0,0,0,0,0.0
99,Robbie Ouzts,SEA,FB,11,LAR,0,0,,0,0,0,0,0,0,0,0.0
100,Julius Chestnut,TEN,RB,11,HOU,0,0,,0,0,0,0,0,0,0,0.0
1,Jahmyr Gibbs,DET,RB,12,NYG,15,219,14.6,2,12,11,45,1,0,0,55.4
2,Christian McCaffrey,SF,RB,12,CAR,24,89,3.7,1,7,7,53,0,1,0,27.2
3,Emanuel Wilson,GB,RB,12,MIN,28,107,3.8,2,2,2,18,0,0,0,26.5
4,Ashton Jeanty,LV,RB,12,CLE,17,50,2.9,0,8,8,58,1,0,0,24.8
5,Derrick Henry,BAL,RB,12,NYJ,21,64,3.0,2,2,2,24,0,0,0,22.8
6,James Cook,BUF,RB,12,HOU,17,116,6.8,1,3,3,13,0,0,0,21.9
7,Travis Etienne Jr.,JAX,RB,12,ARI,15,86,5.7,0,4,3,30,1,0,0,20.6
8,Kareem Hunt,KC,RB,12,IND,30,104,3.5,1,3,3,26,0,1,1,20.0
9,Kenneth Gainwell,PIT,RB,12,CHI,10,92,9.2,0,6,6,30,0,0,0,18.2
10,Quinshon Judkins,CLE,RB,12,LV,16,47,2.9,2,0,0,0,0,0,0,16.7
11,Dylan Sampson,CLE,RB,12,LV,7,23,3.3,0,3,2,59,1,0,0,16.2
12,Tyrone Tracy Jr.,NYG,RB,12,DET,20,62,3.1,0,4,3,68,0,0,0,16.0
13,Chase Brown,CIN,RB,12,NE,19,107,5.6,0,4,2,23,0,0,0,15.0
14,Bijan Robinson,ATL,RB,12,NO,14,70,5.0,0,2,2,37,0,0,0,14.7
15,Breece Hall,NYJ,RB,12,BAL,16,44,2.8,0,4,4,75,0,1,1,13.9
16,Bam Knight,ARI,RB,12,JAX,10,12,1.2,1,5,4,20,0,0,0,13.2
17,Kenneth Walker III,SEA,RB,12,TEN,11,71,6.5,0,4,3,30,0,0,0,13.1
18,Jaylen Warren,PIT,RB,12,CHI,18,68,3.8,1,0,0,0,0,0,0,12.8
19,Saquon Barkley,PHI,RB,12,DAL,10,22,2.2,0,8,7,52,0,1,1,12.4
20,Javonte Williams,DAL,RB,12,PHI,20,87,4.3,0,3,2,14,0,0,0,12.1
21,Rico Dowdle,CAR,RB,12,SF,6,38,6.3,0,4,4,36,0,0,0,11.4
22,TreVeyon Henderson,NE,RB,12,CIN,18,66,3.7,0,4,3,15,0,0,0,11.1
23,Devin Neal,NO,RB,12,ATL,7,18,2.6,0,7,5,43,0,0,0,11.1
24,Kyle Monangai,CHI,RB,12,PIT,12,48,4.0,1,0,0,0,0,0,0,10.8
25,Zach Charbonnet,SEA,RB,12,TEN,6,35,5.8,1,0,0,0,0,0,0,9.5
26,Michael Carter,ARI,RB,12,JAX,5,28,5.6,0,3,3,30,0,0,0,8.8
27,Aaron Jones Sr.,MIN,RB,12,GB,9,41,4.6,0,4,3,16,0,0,0,8.7
28,Jonathan Taylor,IND,RB,12,KC,16,58,3.6,0,3,2,8,0,0,0,8.6
29,Chuba Hubbard,CAR,RB,12,SF,3,16,5.3,0,4,4,27,0,0,0,8.3
30,Ty Johnson,BUF,RB,12,HOU,2,7,3.5,0,3,3,45,0,0,0,8.2
